idx,farm_id,cycle_id,outer_fold,selected_config,actual_harvest_health,severe_event,forecast_harvest_health,phri_day60,pi_1,mu_1,sigma_1,pi_2,mu_2,sigma_2,pi_3,mu_3,sigma_3
210,FARM_03,FARM_03_C051,6,H64_K2_D10,0.860568106174469,0,0.7889869213104248,0.46036823063876975,0.5092266201972961,0.7984320521354675,0.027362212538719177,0.49077340960502625,0.7791866064071655,0.030527103692293167,,,
211,FARM_03,FARM_03_C052,6,H64_K2_D10,0.8319366574287415,0,0.7922333478927612,0.41409905587242535,0.5239537954330444,0.8035206198692322,0.02644653618335724,0.47604620456695557,0.7798101305961609,0.03143884614109993,,,
212,FARM_03,FARM_03_C053,6,H64_K2_D10,0.82352614402771,0,0.8005651235580444,0.3187702618890192,0.49456503987312317,0.811333417892456,0.02717306837439537,0.5054348707199097,0.7900285720825195,0.030923835933208466,,,
213,FARM_03,FARM_03_C054,6,H64_K2_D10,0.7780829071998596,1,0.8120365738868713,0.19247572575141614,0.49418991804122925,0.8199915885925293,0.026385609060525894,0.505810022354126,0.8042644262313843,0.03063913807272911,,,
214,FARM_03,FARM_03_C055,6,H64_K2_D10,0.8208568692207336,0,0.7978323101997375,0.34538730991268063,0.5146470665931702,0.8052075505256653,0.026863891631364822,0.48535287380218506,0.790012001991272,0.030595239251852036,,,
215,FARM_03,FARM_03_C056,6,H64_K2_D10,0.8091973066329956,0,0.8089902400970459,0.23140241087188146,0.4761122465133667,0.8210993409156799,0.026816729456186295,0.5238877534866333,0.7979853749275208,0.030342239886522293,,,
216,FARM_03,FARM_03_C057,6,H64_K2_D10,0.806260883808136,0,0.8479368686676025,0.016223532632645792,0.38803085684776306,0.8544408679008484,0.027094390243291855,0.6119691133499146,0.8438129425048828,0.028642375022172928,,,
217,FARM_03,FARM_03_C058,6,H64_K2_D10,0.8265780210494995,0,0.8077846169471741,0.23255713980333373,0.4876815676689148,0.8172912001609802,0.025811534374952316,0.5123184323310852,0.7987352013587952,0.030350573360919952,,,
218,FARM_03,FARM_03_C059,6,H64_K2_D10,0.8075689077377319,0,0.8338319063186646,0.05358151306133431,0.43949225544929504,0.8414222002029419,0.026333600282669067,0.5605077147483826,0.8278803825378418,0.029619768261909485,,,
219,FARM_03,FARM_03_C060,6,H64_K2_D10,0.7720638513565063,1,0.8142674565315247,0.17152037297160747,0.48169904947280884,0.82296222448349,0.0260004922747612,0.5183010101318359,0.8061866164207458,0.030092384666204453,,,
220,FARM_03,FARM_03_C061,6,H64_K2_D10,0.7861157655715942,1,0.8304643630981445,0.06923059231050306,0.4435894191265106,0.8393738269805908,0.02658674493432045,0.556410551071167,0.8233615159988403,0.02952618896961212,,,
221,FARM_03,FARM_03_C062,6,H64_K2_D10,0.842603862285614,0,0.8169174194335938,0.15740473702765942,0.47283411026000977,0.8271488547325134,0.02682872861623764,0.5271658301353455,0.8077405691146851,0.030163772404193878,,,
222,FARM_03,FARM_03_C063,6,H64_K2_D10,0.8147674798965454,0,0.8038309812545776,0.2789050653953785,0.511140763759613,0.8134492039680481,0.026688821613788605,0.48885923624038696,0.7937743663787842,0.03108365833759308,,,
223,FARM_03,FARM_03_C064,6,H64_K2_D10,0.7555220127105713,1,0.8060826063156128,0.259224090739198,0.4768759310245514,0.816358745098114,0.0275643952190876,0.523124098777771,0.7967148423194885,0.030501246452331543,,,
224,FARM_03,FARM_03_C065,6,H64_K2_D10,0.7628095149993896,1,0.8153705596923828,0.16731131209349936,0.476664274930954,0.8241738677024841,0.027138706296682358,0.5233356952667236,0.8073524236679077,0.030179720371961594,,,
225,FARM_03,FARM_03_C066,6,H64_K2_D10,0.7235599160194397,1,0.7700659036636353,0.6904236376565436,0.5627972483634949,0.7806267738342285,0.027174416929483414,0.43720272183418274,0.7564713358879089,0.03201210871338844,,,
226,FARM_03,FARM_03_C067,6,H64_K2_D10,0.7423146367073059,1,0.7815818786621094,0.5458947851439003,0.553702175617218,0.793498158454895,0.026742227375507355,0.44629785418510437,0.7667979001998901,0.031929630786180496,,,
227,FARM_03,FARM_03_C068,6,H64_K2_D10,0.7783652544021606,1,0.8031867742538452,0.2853541659575791,0.50493985414505,0.8128276467323303,0.026692409068346024,0.49506014585494995,0.7933535575866699,0.030667036771774292,,,
228,FARM_03,FARM_03_C069,6,H64_K2_D10,0.8338990807533264,0,0.8190245628356934,0.13504740667224513,0.4762231111526489,0.8275370597839355,0.02624337002635002,0.5237768292427063,0.8112849593162537,0.03001650795340538,,,
229,FARM_03,FARM_03_C070,6,H64_K2_D10,0.7807413339614868,1,0.818429708480835,0.14173617905807573,0.47159343957901,0.8266909122467041,0.026831787079572678,0.52840656042099,0.8110567331314087,0.03027017042040825,,,
230,FARM_03,FARM_03_C071,6,H64_K2_D10,0.7878719568252563,0,0.7914242744445801,0.4270566926103299,0.5195398330688477,0.800635576248169,0.0269908607006073,0.48046016693115234,0.7814637422561646,0.030932791531085968,,,
231,FARM_03,FARM_03_C072,6,H64_K2_D10,0.797106921672821,0,0.7611572742462158,0.780915532920957,0.571131706237793,0.7717629671096802,0.027867350727319717,0.4288683235645294,0.7470333576202393,0.03259385749697685,,,
232,FARM_03,FARM_03_C073,6,H64_K2_D10,0.7725521326065063,1,0.7934556007385254,0.40029397423404056,0.5199729204177856,0.8028742074966431,0.0267324261367321,0.48002707958221436,0.7832531929016113,0.03093486651778221,,,
233,FARM_03,FARM_03_C074,6,H64_K2_D10,0.847383975982666,0,0.8171325922012329,0.14805603103584275,0.4666730463504791,0.8251801133155823,0.026720978319644928,0.5333269238471985,0.8100908994674683,0.029663827270269394,,,
234,FARM_03,FARM_03_C075,6,H64_K2_D10,0.7617287039756775,1,0.8036759495735168,0.2854603842168222,0.4935399293899536,0.813894510269165,0.0277290977537632,0.5064601302146912,0.7937179803848267,0.03052881360054016,,,
235,FARM_03,FARM_03_C076,6,H64_K2_D10,0.7684756517410278,1,0.7981088161468506,0.33955903705784396,0.5139873027801514,0.8058416843414307,0.026169124990701675,0.48601266741752625,0.7899308204650879,0.031011059880256653,,,
236,FARM_03,FARM_03_C077,6,H64_K2_D10,0.8146452903747559,0,0.7861990928649902,0.4944921544554294,0.5119010210037231,0.7970361709594727,0.027344752103090286,0.48809900879859924,0.7748335003852844,0.031038600951433182,,,
237,FARM_03,FARM_03_C078,6,H64_K2_D10,0.8482517600059509,0,0.8302133083343506,0.0690545828860326,0.43581005930900574,0.838762640953064,0.02652978152036667,0.5641899704933167,0.8236093521118164,0.02943061664700508,,,
238,FARM_03,FARM_03_C079,6,H64_K2_D10,0.854099452495575,0,0.782289981842041,0.5439825478726802,0.5430528521537781,0.7912721037864685,0.026751358062028885,0.4569472074508667,0.7716151475906372,0.03165599703788757,,,
239,FARM_03,FARM_03_C080,6,H64_K2_D10,0.8197418451309204,0,0.8310348987579346,0.06817950615998733,0.4304288327693939,0.841358482837677,0.026881229132413864,0.5695711970329285,0.8232333064079285,0.029205873608589172,,,
240,FARM_04,FARM_04_C001,1,H64_K2_D10,0.8417474031448364,0,0.7917386293411255,0.44431906172383484,0.008901531808078289,0.7794495224952698,0.1985497921705246,0.9910984635353088,0.7918490171432495,0.037897683680057526,,,
241,FARM_04,FARM_04_C002,1,H64_K2_D10,0.7663348913192749,1,0.7800654768943787,0.5655220351620553,0.009308751672506332,0.7822317481040955,0.20411187410354614,0.9906912446022034,0.7800451517105103,0.03869520500302315,,,
242,FARM_04,FARM_04_C003,1,H64_K2_D10,0.7966305017471313,0,0.7686688303947449,0.6724281165854701,0.011139396578073502,0.7724937200546265,0.2060139924287796,0.988860547542572,0.768625795841217,0.039578069001436234,,,
243,FARM_04,FARM_04_C004,1,H64_K2_D10,0.811829149723053,0,0.7684431076049805,0.6772088119366328,0.009793530218303204,0.7820776104927063,0.20873555541038513,0.9902064204216003,0.7683082818984985,0.03912021592259407,,,
244,FARM_04,FARM_04_C005,1,H64_K2_D10,0.8189300298690796,0,0.8334653973579407,0.09150807283749607,0.008195116184651852,0.7843050360679626,0.18174128234386444,0.991804838180542,0.8338716626167297,0.035036128014326096,,,
245,FARM_04,FARM_04_C006,1,H64_K2_D10,0.7852456569671631,1,0.8034561276435852,0.32204348504248126,0.008475533686578274,0.7800270318984985,0.1907089650630951,0.9915243983268738,0.8036564588546753,0.036810435354709625,,,
246,FARM_04,FARM_04_C007,1,H64_K2_D10,0.7835343480110168,1,0.8136429190635681,0.22713874888233326,0.009242862462997437,0.7799090147018433,0.1823301762342453,0.990757167339325,0.8139576315879822,0.03628469258546829,,,
247,FARM_04,FARM_04_C008,1,H64_K2_D10,0.7499801516532898,1,0.7771769165992737,0.5958601151493916,0.009541847743093967,0.7742573022842407,0.19866517186164856,0.9904581308364868,0.7772051095962524,0.037955258041620255,,,
248,FARM_04,FARM_04_C009,1,H64_K2_D10,0.7917848229408264,0,0.7847924828529358,0.5167628874860946,0.008608687669038773,0.7804058790206909,0.1990419626235962,0.9913913011550903,0.7848305702209473,0.03920114040374756,,,
249,FARM_04,FARM_04_C010,1,H64_K2_D10,0.8137650489807129,0,0.8145824074745178,0.22781792642397442,0.009527689777314663,0.7742622494697571,0.18008899688720703,0.9904723167419434,0.8149702548980713,0.0377018079161644,,,
250,FARM_04,FARM_04_C011,1,H64_K2_D10,0.8152419924736023,0,0.8096340894699097,0.26314661321492416,0.008743470534682274,0.7785925269126892,0.1948108673095703,0.991256594657898,0.8099077939987183,0.03657245635986328,,,
251,FARM_04,FARM_04_C012,1,H64_K2_D10,0.8022399544715881,0,0.8776524066925049,0.006069050617133151,0.007665061391890049,0.7819212675094604,0.16187240183353424,0.9923349022865295,0.8783918619155884,0.032217685133218765,,,
252,FARM_04,FARM_04_C013,1,H64_K2_D10,0.8270678520202637,0,0.8001266121864319,0.3543582762061533,0.008264930918812752,0.7824889421463013,0.1922226846218109,0.9917351007461548,0.800273597240448,0.036579154431819916,,,
253,FARM_04,FARM_04_C014,1,H64_K2_D10,0.826252818107605,0,0.793239951133728,0.4261757310805824,0.009174695238471031,0.7813326716423035,0.19938768446445465,0.9908252358436584,0.7933502793312073,0.03651207685470581,,,
254,FARM_04,FARM_04_C015,1,H64_K2_D10,0.817878007888794,0,0.8160878419876099,0.20563780628906103,0.008535997942090034,0.7768071293830872,0.18456710875034332,0.9914639592170715,0.8164260387420654,0.03602386265993118,,,
255,FARM_04,FARM_04_C016,1,H64_K2_D10,0.8140172958374023,0,0.839289128780365,0.06112520414590812,0.006602839101105928,0.7888006567955017,0.1836734563112259,0.9933971166610718,0.8396247625350952,0.03385511413216591,,,
256,FARM_04,FARM_04_C017,1,H64_K2_D10,0.8483139276504517,0,0.8282132148742676,0.11792014684476476,0.008202939294278622,0.7823572158813477,0.18288104236125946,0.9917970895767212,0.8285924792289734,0.035034142434597015,,,
257,FARM_04,FARM_04_C018,1,H64_K2_D10,0.8463113903999329,0,0.8115988373756409,0.24061533121934248,0.007998557761311531,0.7841818332672119,0.19089537858963013,0.9920014142990112,0.8118199110031128,0.03562759608030319,,,
258,FARM_04,FARM_04_C019,1,H64_K2_D10,0.8301481008529663,0,0.838161826133728,0.06398358979930405,0.0070686349645257,0.7890201210975647,0.18050940334796906,0.9929313659667969,0.8385117053985596,0.0336303785443306,,,
259,FARM_04,FARM_04_C020,1,H64_K2_D10,0.7869490385055542,0,0.8324558734893799,0.09269362747563437,0.007140025030821562,0.7927452921867371,0.18488994240760803,0.9928598999977112,0.8327414989471436,0.03448055684566498,,,
260,FARM_04,FARM_04_C021,1,H64_K2_D10,0.8249667882919312,0,0.7841973304748535,0.5232304983570181,0.00944869127124548,0.7791004180908203,0.20537124574184418,0.9905513525009155,0.7842459082603455,0.038241758942604065,,,
261,FARM_04,FARM_04_C022,1,H64_K2_D10,0.7647260427474976,1,0.7942327857017517,0.4185224463333434,0.008934726938605309,0.7788438200950623,0.1977493315935135,0.9910652041435242,0.7943715453147888,0.03794598951935768,,,
262,FARM_04,FARM_04_C023,1,H64_K2_D10,0.7716629505157471,1,0.8075923323631287,0.2872780320702569,0.008417399600148201,0.7822324633598328,0.187784805893898,0.9915825724601746,0.8078076243400574,0.03761861473321915,,,
263,FARM_04,FARM_04_C024,1,H64_K2_D10,0.7656669616699219,1,0.8009809255599976,0.34544819652125314,0.00840084720402956,0.7808890342712402,0.19741003215312958,0.9915992021560669,0.8011510968208313,0.036539603024721146,,,
264,FARM_04,FARM_04_C025,1,H64_K2_D10,0.7623830437660217,1,0.7913345098495483,0.44858630814032063,0.009226846508681774,0.7834367752075195,0.19968360662460327,0.9907732009887695,0.7914080023765564,0.03772079572081566,,,
265,FARM_04,FARM_04_C026,1,H64_K2_D10,0.8066298365592957,0,0.7977988123893738,0.37885104329778213,0.008949518203735352,0.7827325463294983,0.19716541469097137,0.9910504817962646,0.7979348301887512,0.03675951063632965,,,
266,FARM_04,FARM_04_C027,1,H64_K2_D10,0.7717592120170593,1,0.7980573177337646,0.379764035898054,0.00905031617730856,0.7841122150421143,0.1999770998954773,0.9909496903419495,0.7981846928596497,0.037860095500946045,,,
267,FARM_04,FARM_04_C028,1,H64_K2_D10,0.7766172289848328,1,0.7724454998970032,0.6420403423889471,0.009126083925366402,0.7822116017341614,0.20494626462459564,0.9908739328384399,0.7723554968833923,0.038469307124614716,,,
268,FARM_04,FARM_04_C029,1,H64_K2_D10,0.8029928803443909,0,0.833961546421051,0.08704577742466929,0.007700464688241482,0.782196044921875,0.17808060348033905,0.9922996163368225,0.8343631625175476,0.03469203785061836,,,
269,FARM_04,FARM_04_C030,1,H64_K2_D10,0.7943173050880432,0,0.821503221988678,0.1559760936121735,0.007677040528506041,0.7867044806480408,0.1901017427444458,0.9923229217529297,0.8217724561691284,0.03452032804489136,,,
270,FARM_04,FARM_04_C031,1,H64_K2_D10,0.8336082100868225,0,0.7898494005203247,0.4643340553193258,0.00859233271330595,0.7856552600860596,0.20219038426876068,0.9914076924324036,0.7898857593536377,0.0376780666410923,,,
271,FARM_04,FARM_04_C032,1,H64_K2_D10,0.8257678747177124,0,0.8370784521102905,0.06986455749414568,0.006982066668570042,0.787502646446228,0.1826448142528534,0.9930179119110107,0.837427020072937,0.03397176414728165,,,
272,FARM_04,FARM_04_C033,1,H64_K2_D10,0.8299927115440369,0,0.8300005197525024,0.10557635741764021,0.007157437037676573,0.7844659090042114,0.1806158572435379,0.9928425550460815,0.8303288221359253,0.034625519067049026,,,
273,FARM_04,FARM_04_C034,1,H64_K2_D10,0.8232321739196777,0,0.8106930255889893,0.24791058867870086,0.0075614796951413155,0.7907618880271912,0.1941653937101364,0.9924384951591492,0.810844898223877,0.03546507656574249,,,
274,FARM_04,FARM_04_C035,1,H64_K2_D10,0.847490668296814,0,0.815871000289917,0.20736078298630753,0.007527235895395279,0.7840566039085388,0.18942171335220337,0.992472767829895,0.8161123394966125,0.035979386419057846,,,
275,FARM_04,FARM_04_C036,1,H64_K2_D10,0.8072401881217957,0,0.8255550861358643,0.13311513465038471,0.007814813405275345,0.777233898639679,0.18085074424743652,0.9921851754188538,0.8259356617927551,0.03503601253032684,,,
276,FARM_04,FARM_04_C037,1,H64_K2_D10,0.7980816960334778,0,0.817057192325592,0.19310407958963063,0.008031065575778484,0.7843703627586365,0.18659549951553345,0.9919689297676086,0.8173218369483948,0.035215169191360474,,,
277,FARM_04,FARM_04_C038,1,H64_K2_D10,0.8173529505729675,0,0.8080562353134155,0.27539236150547836,0.007605081424117088,0.794784665107727,0.19359885156154633,0.9923949241638184,0.8081579208374023,0.036044973880052567,,,
278,FARM_04,FARM_04_C039,1,H64_K2_D10,0.8181703686714172,0,0.8313673734664917,0.09710918766867586,0.007431985344737768,0.7874537706375122,0.18410268425941467,0.9925680160522461,0.8316962122917175,0.034360501915216446,,,
279,FARM_04,FARM_04_C040,1,H64_K2_D10,0.8067976236343384,0,0.8277475833892822,0.12123085627138645,0.007124795112758875,0.7882393002510071,0.1832437813282013,0.9928752183914185,0.828031063079834,0.035141997039318085,,,
280,FARM_04,FARM_04_C041,1,H64_K2_D10,0.7852185368537903,1,0.8075583577156067,0.2828179557361727,0.008281503804028034,0.7877817153930664,0.19644424319267273,0.9917185306549072,0.8077234625816345,0.03663590922951698,,,
281,FARM_04,FARM_04_C042,1,H64_K2_D10,0.7828356027603149,1,0.8186584115028381,0.18152902644767413,0.007782468572258949,0.7869647145271301,0.1923145055770874,0.9922175407409668,0.8189069628715515,0.03528142720460892,,,
282,FARM_04,FARM_04_C043,1,H64_K2_D10,0.7865615487098694,0,0.802888810634613,0.3251180199391705,0.008747315034270287,0.7849252223968506,0.1967078000307083,0.9912527203559875,0.8030472993850708,0.03618401661515236,,,
283,FARM_04,FARM_04_C044,1,H64_K2_D10,0.7505123019218445,1,0.7971265316009521,0.3895723890855433,0.008236628025770187,0.7817195057868958,0.19572420418262482,0.9917633533477783,0.7972545027732849,0.03806006908416748,,,
284,FARM_04,FARM_04_C045,1,H64_K2_D10,0.8074786067008972,0,0.7992843389511108,0.3648387167079191,0.008410670794546604,0.7850841283798218,0.19618606567382812,0.991589367389679,0.7994047999382019,0.037062618881464005,,,
285,FARM_04,FARM_04_C046,1,H64_K2_D10,0.8307392597198486,0,0.7878578901290894,0.48471594143187735,0.009394591674208641,0.778449535369873,0.19628353416919708,0.9906054139137268,0.7879471182823181,0.03749365732073784,,,
286,FARM_04,FARM_04_C047,1,H64_K2_D10,0.811026930809021,0,0.7904525399208069,0.4589319523575977,0.009991653263568878,0.7823021411895752,0.20269453525543213,0.9900083541870117,0.7905347943305969,0.03882649168372154,,,
287,FARM_04,FARM_04_C048,1,H64_K2_D10,0.8087471127510071,0,0.8014651536941528,0.3396918502575089,0.009533461183309555,0.7770360708236694,0.19969572126865387,0.9904665350914001,0.8017002940177917,0.03640557453036308,,,
288,FARM_04,FARM_04_C049,1,H64_K2_D10,0.8267552256584167,0,0.7915487289428711,0.444912251759208,0.008671515621244907,0.7820294499397278,0.19849881529808044,0.9913285374641418,0.7916319370269775,0.03679896891117096,,,
289,FARM_04,FARM_04_C050,1,H64_K2_D10,0.7785673141479492,1,0.8022927045822144,0.33230762902476246,0.008017187938094139,0.7903253436088562,0.19652414321899414,0.9919827580451965,0.8023894429206848,0.036391906440258026,,,
290,FARM_04,FARM_04_C051,1,H64_K2_D10,0.8051804304122925,0,0.8067836761474609,0.2871121287880208,0.00813966616988182,0.7849018573760986,0.19438675045967102,0.9918603301048279,0.8069632649421692,0.03611842170357704,,,
291,FARM_04,FARM_04_C052,1,H64_K2_D10,0.8527419567108154,0,0.7939816117286682,0.418692115979323,0.00935096200555563,0.7767414450645447,0.19082778692245483,0.9906490445137024,0.794144332408905,0.03689108043909073,,,
292,FARM_04,FARM_04_C053,1,H64_K2_D10,0.8230323791503906,0,0.8252054452896118,0.13330673709726426,0.0069883884862065315,0.7880692481994629,0.1866322010755539,0.9930116534233093,0.8254667520523071,0.03471925109624863,,,
293,FARM_04,FARM_04_C054,1,H64_K2_D10,0.8273199200630188,0,0.8201909065246582,0.16977856912784134,0.0073633091524243355,0.7835423946380615,0.18473291397094727,0.9926366806030273,0.8204627633094788,0.03521446883678436,,,
294,FARM_04,FARM_04_C055,1,H64_K2_D10,0.803375244140625,0,0.8215569853782654,0.16072776750836915,0.0074248407036066055,0.7913911938667297,0.18721318244934082,0.9925751686096191,0.821782648563385,0.03524407744407654,,,
295,FARM_04,FARM_04_C056,1,H64_K2_D10,0.7767379879951477,1,0.7859218120574951,0.5055836112052832,0.008980678394436836,0.7817728519439697,0.20293502509593964,0.9910193085670471,0.7859594225883484,0.03757017105817795,,,
296,FARM_04,FARM_04_C057,1,H64_K2_D10,0.825514018535614,0,0.8708123564720154,0.007159826425690706,0.006941113620996475,0.7858403921127319,0.16337034106254578,0.9930589199066162,0.8714062571525574,0.03171277791261673,,,
297,FARM_04,FARM_04_C058,1,H64_K2_D10,0.8208665251731873,0,0.8648517727851868,0.010723257403678006,0.005718661472201347,0.792742133140564,0.17407630383968353,0.9942812919616699,0.8652665615081787,0.032700177282094955,,,
298,FARM_04,FARM_04_C059,1,H64_K2_D10,0.7752878665924072,1,0.7995935678482056,0.3596739128029239,0.008541262708604336,0.7849376201629639,0.19966189563274384,0.9914586544036865,0.7997199296951294,0.036504365503787994,,,
299,FARM_04,FARM_04_C060,1,H64_K2_D10,0.7934632897377014,0,0.85221266746521,0.025436667960606615,0.006857277825474739,0.7869560718536377,0.17790798842906952,0.9931427240371704,0.8526632189750671,0.03291096165776253,,,
300,FARM_04,FARM_04_C061,1,H64_K2_D10,0.8035131096839905,0,0.8433178663253784,0.047119430603085974,0.006969589740037918,0.7909377813339233,0.18410155177116394,0.9930303692817688,0.843685507774353,0.03353166952729225,,,
301,FARM_04,FARM_04_C062,1,H64_K2_D10,0.8515865206718445,0,0.8348539471626282,0.08389162730724863,0.006864285096526146,0.7858235239982605,0.1812991201877594,0.9931356906890869,0.835192859172821,0.034834690392017365,,,
302,FARM_04,FARM_04_C063,1,H64_K2_D10,0.8105525374412537,0,0.8350575566291809,0.08124906635699436,0.008282249793410301,0.7849332690238953,0.18341919779777527,0.9917176961898804,0.8354762196540833,0.03448950871825218,,,
303,FARM_04,FARM_04_C064,1,H64_K2_D10,0.7851091623306274,1,0.789675772190094,0.4654616053678081,0.009436502121388912,0.7749640345573425,0.1942429095506668,0.9905635118484497,0.7898159027099609,0.037850137799978256,,,
304,FARM_04,FARM_04_C065,1,H64_K2_D10,0.7330989241600037,1,0.7745509147644043,0.619243608249824,0.009304700419306755,0.7794197797775269,0.20416957139968872,0.9906952381134033,0.7745051980018616,0.039128124713897705,,,
305,FARM_04,FARM_04_C066,1,H64_K2_D10,0.7673242688179016,1,0.7954850196838379,0.40342865020142615,0.00831118505448103,0.7843999266624451,0.19463670253753662,0.9916887879371643,0.7955779433250427,0.036875054240226746,,,
306,FARM_04,FARM_04_C067,1,H64_K2_D10,0.7842555642127991,1,0.7609279155731201,0.7378250023884916,0.010495021939277649,0.7739155292510986,0.20540621876716614,0.9895050525665283,0.7607901096343994,0.03991807997226715,,,
307,FARM_04,FARM_04_C068,1,H64_K2_D10,0.8094379901885986,0,0.7806249260902405,0.5603298688813186,0.009239098988473415,0.7853308916091919,0.20678280293941498,0.990760862827301,0.7805811166763306,0.038523491472005844,,,
308,FARM_04,FARM_04_C069,1,H64_K2_D10,0.8139880299568176,0,0.7652820348739624,0.6953145371865954,0.011331775225698948,0.7765622735023499,0.20480816066265106,0.9886682629585266,0.7651526927947998,0.041276805102825165,,,
309,FARM_04,FARM_04_C070,1,H64_K2_D10,0.8163822889328003,0,0.7961655259132385,0.3945499998816138,0.009230701252818108,0.7781597971916199,0.19703902304172516,0.9907693266868591,0.7963332533836365,0.03642614930868149,,,
310,FARM_04,FARM_04_C071,1,H64_K2_D10,0.8118237257003784,0,0.8276359438896179,0.1193592116690261,0.007760711945593357,0.7835736274719238,0.18545083701610565,0.992239236831665,0.8279805779457092,0.034769825637340546,,,
311,FARM_04,FARM_04_C072,1,H64_K2_D10,0.8442148566246033,0,0.8074114918708801,0.2801265602205091,0.008407872170209885,0.7857455611228943,0.1931724101305008,0.9915921688079834,0.8075951337814331,0.03590339049696922,,,
312,FARM_04,FARM_04_C073,1,H64_K2_D10,0.7786296010017395,1,0.8030230402946472,0.3226622122908827,0.008962094783782959,0.7779093980789185,0.20016901195049286,0.9910379648208618,0.8032500743865967,0.036046721041202545,,,
313,FARM_04,FARM_04_C074,1,H64_K2_D10,0.8337363600730896,0,0.787338137626648,0.4900841543173639,0.008910126984119415,0.7778578400611877,0.1989627182483673,0.9910898208618164,0.7874233722686768,0.03695306554436684,,,
314,FARM_04,FARM_04_C075,1,H64_K2_D10,0.8099210858345032,0,0.8113788366317749,0.24017126808738573,0.008754746988415718,0.7776051759719849,0.18947796523571014,0.9912452101707458,0.8116771578788757,0.0353027880191803,,,
315,FARM_04,FARM_04_C076,1,H64_K2_D10,0.8573552370071411,0,0.8256876468658447,0.1317123416884312,0.007036267314106226,0.7910829782485962,0.18331027030944824,0.9929637312889099,0.8259328603744507,0.034902676939964294,,,
316,FARM_04,FARM_04_C077,1,H64_K2_D10,0.8225671052932739,0,0.8355149626731873,0.0733556522847599,0.007279255893081427,0.7836541533470154,0.1828506588935852,0.9927207231521606,0.835895299911499,0.03351324051618576,,,
317,FARM_04,FARM_04_C078,1,H64_K2_D10,0.8560318946838379,0,0.8182040452957153,0.1873002832068404,0.008723065257072449,0.7737594842910767,0.18888704478740692,0.9912769794464111,0.8185951113700867,0.03571867570281029,,,
318,FARM_04,FARM_04_C079,1,H64_K2_D10,0.8502074480056763,0,0.8060806393623352,0.2940668040316023,0.008150680921971798,0.7822531461715698,0.1879068911075592,0.9918493032455444,0.8062764406204224,0.03620848432183266,,,
319,FARM_04,FARM_04_C080,1,H64_K2_D10,0.7737607359886169,1,0.803460955619812,0.3180757966517401,0.00844750739634037,0.782523512840271,0.19773586094379425,0.9915524125099182,0.8036393523216248,0.035921789705753326,,,
320,FARM_05,FARM_05_C001,6,H64_K2_D10,0.7964592576026917,0,0.8036036491394043,0.2900735123480387,0.4885333776473999,0.8141930103302002,0.02830740064382553,0.5114665627479553,0.7934892177581787,0.031031876802444458,,,
321,FARM_05,FARM_05_C002,6,H64_K2_D10,0.7991594672203064,0,0.8557054400444031,0.008802149620885234,0.3644363582134247,0.864558756351471,0.0282512865960598,0.6355636119842529,0.8506289124488831,0.028504133224487305,,,
322,FARM_05,FARM_05_C003,6,H64_K2_D10,0.8091514706611633,0,0.8224207162857056,0.11365645799722505,0.464203417301178,0.8301995992660522,0.027222491800785065,0.535796582698822,0.8156812787055969,0.030001923441886902,,,
323,FARM_05,FARM_05_C004,6,H64_K2_D10,0.8219276070594788,0,0.8183388710021973,0.13542867658054614,0.4734390676021576,0.825284481048584,0.02643144503235817,0.52656090259552,0.8120940923690796,0.02958373725414276,,,
324,FARM_05,FARM_05_C005,6,H64_K2_D10,0.7749001979827881,1,0.8164076805114746,0.16089520947445335,0.4721498489379883,0.825921356678009,0.02716783806681633,0.5278500914573669,0.8078979253768921,0.03021799400448799,,,
325,FARM_05,FARM_05_C006,6,H64_K2_D10,0.8183340430259705,0,0.8210905194282532,0.13426622198205063,0.4432886838912964,0.8331565856933594,0.02791191264986992,0.5567113757133484,0.8114826679229736,0.03015851229429245,,,
326,FARM_05,FARM_05_C007,6,H64_K2_D10,0.8116233348846436,0,0.8099614381790161,0.21041555718781574,0.48450136184692383,0.8184906244277954,0.026255175471305847,0.5154986381530762,0.8019450306892395,0.030058979988098145,,,
327,FARM_05,FARM_05_C008,6,H64_K2_D10,0.8489621877670288,0,0.8313801288604736,0.07469782599737365,0.4070979058742523,0.8442413210868835,0.028309963643550873,0.5929021239280701,0.8225493431091309,0.029635772109031677,,,
328,FARM_05,FARM_05_C009,6,H64_K2_D10,0.8298940658569336,0,0.8105530738830566,0.2162011743103488,0.4688199758529663,0.8219835162162781,0.02731233835220337,0.5311800837516785,0.800464391708374,0.03017675131559372,,,
329,FARM_05,FARM_05_C010,6,H64_K2_D10,0.8174004554748535,0,0.8356031179428101,0.05004356337586815,0.42118820548057556,0.8458251357078552,0.026954621076583862,0.5788118243217468,0.8281646966934204,0.029152099043130875,,,
330,FARM_05,FARM_05_C011,6,H64_K2_D10,0.8219311237335205,0,0.8469234108924866,0.0228151259094664,0.41301262378692627,0.856309711933136,0.026249218732118607,0.5869874358177185,0.8403189778327942,0.029949363321065903,,,
331,FARM_05,FARM_05_C012,6,H64_K2_D10,0.8495567440986633,0,0.8427004218101501,0.026083245393745715,0.41263845562934875,0.8495036959648132,0.026773076504468918,0.5873615145683289,0.8379209637641907,0.028966397047042847,,,
